ip_addr,serial_num,Chain SN,MAC,Customer,Area,Racks,Model,Network,Fault Type,Fault cause,Work Mode,Ideal Hashrate,Real-time,Hashrate,Mining pool 1,Sub-account 1,Status 1,Mining pool 2,Sub-account 2,Status 2,Mining pool 3,Sub-account 3,Status 3,Firmware Version,Fan Speed,Hashboard,Temp,Running Time,Monitoring time
10.202.27.222,HXXYD4CBAABCA01N9,"HXXYYN3BAABCA06AB,HXXYYN3BAABCA06AN,HXXYYN3BAABCA06A8",98:F0:7B:9E:97:7B,,,,S19j Pro-104T,Offline,,,Normal,104000GH,104761.47GH,104682.19GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x222,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x222,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x222,Alive,20211019,"5850,5760,5880,5850",3,"40,39,38",20h19m31s,2023-05-18 19:24:51
10.202.27.223,FXDZDXCBBJDBB05W5,"FXDZYNSBBJDBB0MD5,FXDZYNSBBJDBB0MCZ,FXDZYNSBBJDBB0M2G",02:81:AF:DE:41:74,,,,S19j Pro-96T,Offline,,,Normal,96000GH,99945.61GH,98038.61GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x223,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x223,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x223,Alive,20220427,"4830,4740,4860,4740",3,"43,42,43",17h35m38s,2023-05-18 19:24:51
10.202.27.225,HQDZDXCBBJDJH01JN,"HQDZYNSBBJDJH0224,HQDZYNSBBJDJH022C,HQDZYNSBBJDJH0233",02:B3:05:EC:8B:FD,,,,S19j Pro-96T,Offline,,,Normal,96000GH,0GH,0GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x225,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x225,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x225,Alive,20220120,"5010,5100,5040,5130",0,,,2023-05-18 19:31:50
10.202.27.226,HQDZDXCBBJEBC0JGV,"HQDZYNSBBJEBC03N1,HQDZYNSBBJEBC03T5,HQDZYNSBBJEBC03T1",02:D6:98:B2:DE:CF,,,,S19j Pro-96T,Offline,,,Normal,96000GH,98472.26GH,98058.2GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x226,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x226,Dead,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x226,Dead,20220427,"5580,5550,5640,5910",3,"43,45,43",20h19m45s,2023-05-18 19:24:55
10.202.27.227,HXXYD4CBAABCA01C6,"HXXYYN3BAABCA02CV,HXXYYN3BAABCA02CX,HXXYYN3BAABCA02NF",98:F0:7B:92:B5:90,,,,S19j Pro-104T,Offline,,,Normal,104000GH,108345.88GH,105404.79GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x227,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x227,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x227,Alive,20211019,"5310,5190,5490,5520",3,"39,38,36",20h19m35s,2023-05-18 19:24:56
10.202.27.228,YDFTDXCBBJCJA04ZS,"YDFTYNSBBJCJA0LC0,YDFTYNSBBJCJA0LC3,YDFTYNSBBJCJA0L0C",02:62:31:0A:31:F3,,,,S19j Pro-96T,Offline,,,Normal,96000GH,100627.3GH,97971.48GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x228,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x228,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x228,Dead,20220120,"5280,5310,5430,5430",3,"42,43,45",20h19m46s,2023-05-18 19:24:57
10.202.27.229,HXXYD4CBAABCA0189,"HXXYYN3BAABCA048N,HXXYYN3BAABCA048K,HXXYYN3BAABCA048E",98:F0:7B:9E:79:CF,,,,S19j Pro-104T,Offline,,,Normal,104000GH,105289.23GH,105603.89GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x229,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x229,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x229,Alive,20220329,"5670,5640,5760,5850",3,"39,38,38",1h15m17s,2023-05-18 19:24:57
10.202.27.23,YDFTDXCBBJCJA03KW,"YDFTYNSBBJCJA0H0A,YDFTYNSBBJCJA0H03,YDFTYNSBBJCJA049K",02:6A:2F:27:16:C3,,,,S19j Pro-96T,Offline,,,Normal,96000GH,100143.52GH,98017.62GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x23,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x23,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x23,Alive,20220120,"5130,5070,4560,4620",3,"43,44,45",20h19m5s,2023-05-18 19:23:21
10.202.27.230,FXDZDXCBBJDJA08F3,"FXDZYNSBBJDJA0PWN,FXDZYNSBBJDJA0R0A,FXDZYNSBBJDJA0RPB",02:F2:31:6E:37:69,,,,S19j Pro-96T,Offline,,,Normal,96000GH,97504.69GH,97995.94GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x230,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x230,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x230,Alive,20221226,"5640,5610,5700,5850",3,"43,44,44",1h16m54s,2023-05-18 19:24:57
10.202.27.231,FXDZDXCBBJDBB0596,"FXDZYNSBBJDBB0EXR,FXDZYNSBBJDBB0EPM,FXDZYNSBBJDBB0M2K",02:33:49:83:6E:6D,,,,S19j Pro-96T,Offline,,,Normal,96000GH,99923.62GH,97920.69GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x231,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x231,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x231,Alive,20220427,"4770,4590,4650,4800",3,"44,46,46",20h19m48s,2023-05-18 19:24:58
10.202.27.232,FXDZDXCBBJDBB05VV,"FXDZYNSBBJDBB0MDG,FXDZYNSBBJDBB0MDB,FXDZYNSBBJDBB0ME3",02:39:D9:83:CC:6E,,,,S19j Pro-96T,Offline,,,Normal,96000GH,99769.69GH,98091.88GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x232,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x232,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x232,Alive,20220427,"4890,4860,4950,4920",3,"42,44,47",20h19m48s,2023-05-18 19:24:58
10.202.27.233,HQDZDXCBBJEBC0JJ9,"HQDZYNSBBJEBC01B5,HQDZYNSBBJEBC01B0,HQDZYNSBBJEBC01C0",02:46:7E:F9:5C:5C,,,,S19j Pro-96T,Offline,,,Normal,96000GH,99373.86GH,98046.29GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x233,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x233,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x233,Dead,20220427,"5250,5430,5490,5340",3,"44,45,46",20h19m48s,2023-05-18 19:24:58
10.202.27.235,HXXYD4CBAABCA01CR,"HXXYYN3BAABCA02L7,HXXYYN3BAABCA02KR,HXXYYN3BAABCA02L2",98:F0:7B:9C:3B:C1,,,,S19j Pro-104T,Offline,,,Normal,104000GH,0GH,0GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x235,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x235,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x235,Alive,20211019,"5490,5550,5670,5700",0,,,2023-05-18 19:31:50
10.202.27.236,HQDZDXCBBJDJH01LF,"HQDZYNSBBJDJH0500,HQDZYNSBBJDJH052K,HQDZYNSBBJDJH04ZE",02:11:FF:DC:3A:FC,,,,S19j Pro-96T,Offline,,,Normal,96000GH,98164.4GH,98005.41GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x236,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x236,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x236,Alive,20220120,"6000,5820,6000,6000",3,"43,43,43",20h19m51s,2023-05-18 19:25:02
10.202.27.237,HQDZDXCBBJDJH0570,"HQDZYNSBBJDJH0G1K,HQDZYNSBBJDJH0G11,HQDZYNSBBJDJH0FPB",3C:A3:08:5D:EA:72,,,,S19j Pro-96T,Offline,,,Normal,96000GH,97196.83GH,98037.7GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x237,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x237,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x237,Alive,20220121,"4890,4920,4950,4950",3,"44,46,46",17h34m53s,2023-05-18 19:25:02
10.202.27.238,FXDZDXCBBJDJA08DT,"FXDZYNSBBJDJA0RRY,FXDZYNSBBJDJA0RPT,FXDZYNSBBJDJA0RPP",02:23:07:FF:82:56,,,,S19j Pro-96T,Offline,,,Normal,96000GH,98186.39GH,98064.79GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x238,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x238,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x238,Alive,20220329,"5730,5760,5760,5700",3,"42,44,44",20h19m52s,2023-05-18 19:25:02
10.202.27.239,FXDZDXCBBJDBB05AP,"FXDZYNSBBJDBB0KPV,FXDZYNSBBJDBB0KPW,FXDZYNSBBJDBB0KLW",02:01:D9:9E:66:E4,,,,S19j Pro-96T,Offline,,,Normal,96000GH,96822.99GH,98019.75GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x239,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x239,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x239,Alive,20220427,"5310,5130,5430,5460",3,"45,45,43",20h19m52s,2023-05-18 19:25:02
10.202.27.24,HQDZDXCBBJDJH04Y4,"HQDZYNSBBJDJH0KL0,HQDZYNSBBJDJH0LJR,HQDZYNSBBJDJH0KKW",64:CF:D9:41:9A:25,,,,S19j Pro-96T,Offline,,,Normal,96000GH,0GH,0GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x24,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x24,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x24,Alive,20220121,"4170,4170,4230,4230",3,"32,32,32",3m59s,2023-05-18 18:30:25
10.202.27.240,YDFTDXCBBJEAI00C3,"YDFTYNSBBJEAI01BF,YDFTYNSBBJEAI01EW,YDFTYNSBBJEAI01CM",02:70:F5:52:45:E4,,,,S19j Pro-96T,Offline,,,Sleep,96000GH,0GH,0GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x240,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x240,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x240,Alive,20220427,"4620,4500,4590,4590",0,,,2023-05-17 21:42:03
10.202.27.25,HQDZDXCBBJDJH03EE,"HQDZYNSBBJDJH09TR,HQDZYNSBBJDJH09V1,HQDZYNSBBJDJH0A1X",02:A9:91:F5:71:F8,,,,S19j Pro-96T,Offline,,,Normal,96000GH,99967.6GH,98044.4GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x25,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x25,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x25,Alive,20220120,"4770,4770,4710,4890",3,"44,45,44",6h36m22s,2023-05-18 19:23:24
10.202.27.26,HQDZDXCBBJDJH01L6,"HQDZYNSBBJDJH01DD,HQDZYNSBBJDJH052H,HQDZYNSBBJDJH01D7",02:81:5B:AC:AD:E1,,,,S19j Pro-96T,Offline,,,Normal,96000GH,98340.32GH,98046.28GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x26,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x26,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x26,Dead,20220120,"5310,5250,5520,5310",3,"44,45,46",20h19m8s,2023-05-18 19:23:24
10.202.27.27,HQDZDXCBBJEBC0JGD,"HQDZYNSBBJEBC03H5,HQDZYNSBBJEBC03H4,HQDZYNSBBJEBC03SK",02:D4:68:C8:63:EF,,,,S19j Pro-96T,Offline,,,Normal,96000GH,15745.01GH,87061.33GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x27,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x27,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x27,Alive,20220427,"3900,3930,4080,3990",3,"43,46,46",4m59s,2023-05-18 18:30:25
10.202.27.28,HQDZDXCBBJDJH02H0,"HQDZYNSBBJDJH06YR,HQDZYNSBBJDJH05VY,HQDZYNSBBJDJH05WT",02:03:39:EC:9D:D4,,,,S19j Pro-96T,Offline,,,Normal,96000GH,97108.87GH,98037.42GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x28,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x28,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x28,Dead,20220120,"4710,4680,4800,4770",3,"43,45,44",20h19m10s,2023-05-18 19:23:27
10.202.27.29,HQDZDXCBBJDJH02MX,"HQDZYNSBBJDJH089J,HQDZYNSBBJDJH08JP,HQDZYNSBBJDJH081P",02:AB:AF:8C:B8:66,,,,S19j Pro-96T,Offline,,,Normal,96000GH,98362.31GH,98001.73GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x29,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x29,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x29,Alive,20220120,"5100,5100,5160,5190",3,"43,44,44",6h36m56s,2023-05-18 19:23:27
10.202.27.30,HQDZDXCBBJDJH05KH,"HQDZYNSBBJDJH0KK2,HQDZYNSBBJDJH0LPM,HQDZYNSBBJDJH0E4Y",3C:A3:08:18:70:59,,,,S19j Pro-96T,Offline,,,Normal,96000GH,98846.1GH,98067.15GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x30,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x30,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x30,Alive,20220121,"5070,5010,5100,5100",3,"44,45,44",20h19m1s,2023-05-18 19:23:27
10.202.27.31,HQDZDXCBBJDJH01BN,"HQDZYNSBBJDJH033S,HQDZYNSBBJDJH05KP,HQDZYNSBBJDJH05KG",02:19:03:9E:93:5F,,,,S19j Pro-96T,Offline,,,Normal,96000GH,98978.04GH,98074.75GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x31,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x31,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x31,Alive,20220120,"5160,5220,5190,5310",3,"45,44,44",6h36m25s,2023-05-18 19:23:27
10.202.27.32,HQDZDXCBBJDJH03E2,"HQDZYNSBBJDJH09TW,HQDZYNSBBJDJH09S9,HQDZYNSBBJDJH09S2",02:3B:CD:B7:56:F1,,,,S19j Pro-96T,Offline,,,Normal,96000GH,98692.16GH,98020.67GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x32,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x32,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x32,Alive,20220120,"4710,4650,4770,4710",3,"45,47,45",20h19m12s,2023-05-18 19:23:28
10.202.27.33,YDFTDXCBBJEJG0CAW,"YDFTYNSBBJEJG191D,YDFTYNSBBJEJG1947,YDFTYNSBBJEJG191X",02:48:E5:03:EF:62,,,,S19j Pro-96T,Offline,,,Normal,96000GH,97614.64GH,98029.15GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x33,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x33,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x33,Alive,20220427,"4740,4860,4830,4710",3,"44,44,45",20h19m11s,2023-05-18 19:23:28
10.202.27.34,FXDZDXABBJDJA00G8,"FXDZYNSBBJDJA088S,FXDZYNSBBJDJA083A,FXDZYNSBBJDJA081A",02:2B:35:C0:5F:C6,,,,S19 Pro-104T,Offline,,,Normal,104000GH,106410.74GH,105826.51GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x34,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x34,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x34,Alive,20220322,"5520,5400,5370,5520",3,"44,45,47",21h2m35s,2023-05-18 19:23:28
10.202.27.35,HQDZDXCBBJDJH00XG,"HQDZYNSBBJDJH0749,HQDZYNSBBJDJH074A,HQDZYNSBBJDJH074B",02:74:B4:E1:DF:47,,,,S19j Pro-96T,Offline,,,Normal,96000GH,102166.62GH,98107.74GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x35,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x35,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x35,Dead,20220120,"4920,4950,4980,4980",3,"44,46,46",20h19m11s,2023-05-18 19:23:28
10.202.27.36,YDFTDXCBBJCJA03L5,"YDFTYNSBBJCJA0GZT,YDFTYNSBBJCJA0H0D,YDFTYNSBBJCJA0L2C",02:F8:13:1D:68:D5,,,,S19j Pro-96T,Offline,,,Normal,96000GH,97042.9GH,98086.5GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x36,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x36,Dead,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x36,Dead,20220120,"5340,5460,4980,5010",3,"44,44,43",20h19m12s,2023-05-18 19:23:28
10.202.27.37,HQDZDXCBBJDJH03VK,"HQDZYNSBBJDJH08XY,HQDZYNSBBJDJH08XV,HQDZYNSBBJDJH08XX",02:B3:97:8E:96:DC,,,,S19j Pro-96T,Offline,,,Normal,96000GH,96779.01GH,98033.76GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x37,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x37,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x37,Alive,20220120,"4740,4890,4890,4830",3,"43,45,44",20h19m12s,2023-05-18 19:23:28
10.202.27.38,HQDZDXCBBJEBC0JJ6,"HQDZYNSBBJEBC03NV,HQDZYNSBBJEBC03NW,HQDZYNSBBJEBC03JX",02:DE:A2:9D:90:54,,,,S19j Pro-96T,Offline,,,Normal,96000GH,101045.12GH,98351.34GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x38,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x38,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x38,Alive,20221226,"5310,5280,5400,5340",3,"44,45,45",1h13m35s,2023-05-18 19:23:30
10.202.27.39,HQDZDXCBBJDJH019Y,"HQDZYNSBBJDJH00H7,HQDZYNSBBJDJH00HB,HQDZYNSBBJDJH00HC",02:A1:19:C4:CD:DE,,,,S19j Pro-96T,Offline,,,Normal,96000GH,0GH,0GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x39,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x39,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x39,Alive,20220120,"5100,5250,5370,5400",0,,,2023-05-18 19:31:53
10.202.27.4,HQDZDXCBBJDJH02G5,"HQDZYNSBBJDJH04WH,HQDZYNSBBJDJH04WJ,HQDZYNSBBJDJH01C0",02:03:89:D5:3D:63,,,,S19j Pro-96T,Offline,,,Normal,96000GH,97834.54GH,98072.8GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x4,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x4,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x4,Alive,20220120,"4980,4920,5100,5160",3,"43,46,44",6h36m49s,2023-05-18 19:23:12
10.202.27.40,HQDZDXCBBJDJH04XD,"HQDZYNSBBJDJH0GZD,HQDZYNSBBJDJH0GZE,HQDZYNSBBJDJH0GZR",50:33:8B:4E:FE:62,,,,S19j Pro-96T,Offline,,,Normal,96000GH,98692.16GH,98095.04GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x40,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x40,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x40,Alive,20220121,"4890,4920,4950,4920",3,"43,44,45",57m45s,2023-05-18 19:23:30
10.202.27.41,HQDZDXCBBJDJH014N,"HQDZYNSBBJDJH001A,HQDZYNSBBJDJH06E6,HQDZYNSBBJDJH00GP",02:93:59:B8:6B:50,,,,S19j Pro-96T,Offline,,,Normal,96000GH,98604.2GH,98039.64GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x41,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x41,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x41,Dead,20220120,"4920,4920,5040,4890",3,"44,44,46",20h19m14s,2023-05-18 19:23:30
10.202.27.42,FXDZD4CBBJAAG005Y,"FXDZYN3BBJAAG007R,FXDZYN3BBJAAG00HL,FXDZYN3BBJAAG01BN",98:F0:7B:91:34:31,,,,S19j Pro-104T,Offline,,,Normal,104000GH,104629.53GH,105037.65GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x42,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x42,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x42,Alive,20211019,"5580,5550,5580,5640",3,"39,38,38",20h19m4s,2023-05-18 19:23:30
10.202.27.43,HXXYD4CBAABCA01RP,"HXXYYN3BAABCA05LC,HXXYYN3BAABCA060J,HXXYYN3BAABCA06NR",98:F0:7B:A3:CF:39,,,,S19j Pro-104T,Offline,,,Normal,104000GH,104695.5GH,105742.71GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x43,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x43,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x43,Alive,20211019,"5550,5700,5850,5790",3,"39,39,38",20h19m4s,2023-05-18 19:23:31
10.202.27.44,HXXYD4CBAABCA01J8,"HXXYYN3BAABCA06MG,HXXYYN3BAABCA06ME,HXXYYN3BAABCA06MJ",98:F0:7B:9E:9B:D4,,,,S19j Pro-104T,Offline,,,Normal,104000GH,105355.2GH,104710.85GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x44,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x44,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x44,Alive,20211019,"5880,5610,5850,5910",3,"40,39,38",20h19m4s,2023-05-18 19:23:31
10.202.27.45,HQDZDXCBBJEBC0JJ4,"HQDZYNSBBJEBC03R3,HQDZYNSBBJEBC03TR,HQDZYNSBBJEBC02L9",02:7E:C0:84:7F:68,,,,S19j Pro-96T,Offline,,,Normal,96000GH,97548.67GH,98031.82GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x45,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x45,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x45,Alive,20220427,"5220,5160,5250,5340",3,"45,46,45",20h19m14s,2023-05-18 19:23:31
10.202.27.46,HQDZDXCBBJDJH05LB,"HQDZYNSBBJDJH0EL1,HQDZYNSBBJDJH0C5K,HQDZYNSBBJDJH0C5G",64:CF:D9:8F:A4:D3,,,,S19j Pro-96T,Offline,,,Normal,96000GH,92073.1GH,91304.2GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x46,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x46,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x46,Alive,20220121,"4680,4680,4740,4710",3,"45,46,47",20h19m5s,2023-05-18 19:23:31
10.202.27.47,FXDZD4BBAABBH01W0,"FXDZYN3BAABBC06A6,FXDZYN3BAABBC0502,FXDZYN3BAABBC04G6",98:F0:7B:A3:1A:2B,,,,S19j Pro-100T,Offline,,,Normal,100000GH,102958.27GH,101921.4GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x47,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x47,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x47,Alive,20221226,"5130,5160,5250,5220",3,"40,39,39",1h12m33s,2023-05-18 19:23:31
10.202.27.48,FXDZDXCBBJDBB04GT,"FXDZYNSBBJDBB03DP,FXDZYNSBBJDBB03PF,FXDZYNSBBJDBB03HP",02:B3:49:84:80:DD,,,,S19j Pro-96T,Offline,,,Normal,96000GH,95393.63GH,97829.79GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x48,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x48,Dead,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x48,Dead,20220427,"4680,4710,4740,4830",3,"44,46,45",20h19m15s,2023-05-18 19:23:31
10.202.27.49,HQDZDXCBBJEBC0J9S,"HQDZYNSBBJEBC03CN,HQDZYNSBBJEBC02CZ,HQDZYNSBBJEBC02D7",02:E6:08:8B:89:D2,,,,S19j Pro-96T,Offline,,,Normal,96000GH,96647.07GH,97995.58GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x49,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x49,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x49,Alive,20220427,"5040,4980,5250,5190",3,"45,45,47",20h19m16s,2023-05-18 19:23:31
10.202.27.5,HQDZDXCBBJDJH030G,"HQDZYNSBBJDJH0AAD,HQDZYNSBBJDJH098A,HQDZYNSBBJDJH0A9M",02:2B:39:D8:D2:5F,,,,S19j Pro-96T,Offline,,,Normal,96000GH,96910.95GH,98016.41GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.202x27x5,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.202x27x5,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.202x27x5,Alive,20220120,"5160,5160,5190,5310",3,"43,44,45",20h18m27s,2023-05-18 19:23:12
